"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SL",532,"2015-09-27","86.08     ","-1.974","6.042","Corey Seager","608369","623184","Strikeout","Ball","3.308     ","635.362   ","-1.5      ","9.4       ","1 ","Corey Seager called out on strikes.  ","R ","L","R","COL","LAD","B",0,0,2,2,2015,"0.2                   ","-3.46               ","-0.558","3.281               ","null","null","null",1,7,"top","0.0000","0.0000","223834","2015-09-27T22:38:34Z","608596","521889","150927_163935","3.48","-126.963            ","0.62","0.32","26.74","-37.73","3.60","1.44","null","0","null","86.32","2764.47","5.87",415975
"CU",533,"2015-09-27","79.01     ","-1.918","6.134","Corey Seager","608369","623184","Strikeout","Called Strike","47.484    ","1470.871  ","-12.3     ","12.3      ","13","Corey Seager called out on strikes.  ","R ","L","R","COL","LAD","S",0,0,3,2,2015,"6.42                  ","-5.94               ","-0.923","2.099               ","null","null","null",1,7,"top","0.0000","0.0000","223854","2015-09-27T22:38:54Z","608596","521889","150927_163953","0.37","-116.458            ","-0.45","8.70","24.47","-40.15","3.53","1.36","null","0","null","78.52","3036.90","5.66",415975
"FF",528,"2015-09-27","96.65     ","-1.698","5.929","Corey Seager","608369","623184","Strikeout","Called Strike","217.408   ","1640.673  ","20.5      ","4.6       ","9 ","Corey Seager called out on strikes.  ","R ","L","R","COL","LAD","S",0,0,0,0,2015,"-4.81                 ","6.25                ","0.392","1.724               ","null","null","null",1,7,"top","0.0000","0.0000","223730","2015-09-27T22:37:30Z","608596","521889","150927_163826","7.60","-142.282            ","-8.31","-9.78","35.13","-19.39","3.76","1.54","null","0","null","97.46","2166.63","6.38",415975
"FT",710,"2015-09-27","90.32     ","1.838","5.774","Corey Seager","608369","543261","Strikeout","Foul","124.478   ","1832.771  ","-28.1     ","6.2       ","14","Corey Seager strikes out swinging.  ","R ","L","L","COL","LAD","S",0,0,1,0,2015,"7.79                  ","5.31                ","0.905","2.091               ","null",400284,"null",1,9,"top","0.0000","0.0000","232942","2015-09-27T23:29:42Z","608596","521889","150927_173044","-5.10","-133.388            ","-5.34","13.89","31.50","-22.64","3.61","1.56","null","0","null","91.50","2267.48","6.55",415975
"CU",711,"2015-09-27","75.45     ","1.717","5.999","Corey Seager","608369","543261","Strikeout","Swinging Strike","322.882   ","821.133   ","6.9       ","12.4      ","13","Corey Seager strikes out swinging.  ","R ","L","L","COL","LAD","S",0,0,1,1,2015,"-3.07                 ","-4.12               ","-0.647","1.444               ","null",400284,"null",1,9,"top","0.0000","0.0000","233012","2015-09-27T23:30:12Z","608596","521889","150927_173114","-4.30","-111.43             ","-1.46","-3.81","22.62","-37.20","3.61","1.56","null","0","null","75.74","2874.94","6.11",415975
"CU",712,"2015-09-27","76.24     ","1.81","5.86","Corey Seager","608369","543261","Strikeout","Swinging Strike","318.227   ","847.199   ","7.6       ","12.2      ","13","Corey Seager strikes out swinging.  ","R ","L","L","COL","LAD","S",0,0,1,2,2015,"-3.47                 ","-3.95               ","-0.274","1.246               ","null",400284,"null",1,9,"top","0.0000","0.0000","233034","2015-09-27T23:30:34Z","608596","521889","150927_173134","-3.60","-112.536            ","-1.77","-4.38","23.75","-37.08","3.61","1.56","null","0","null","76.10","2916.21","5.92",415975
"CU",709,"2015-09-27","80.96     ","1.596","5.748","Corey Seager","608369","543261","Strikeout","Ball","263.167   ","201.033   ","5.1       ","9.3       ","13","Corey Seager strikes out swinging.  ","R ","L","L","COL","LAD","B",0,0,0,0,2015,"-1.15                 ","0.09                ","-1.5","1.484               ","null",400284,"null",1,9,"top","0.0000","0.0000","232926","2015-09-27T23:29:26Z","608596","521889","150927_173027","-6.92","-119.49             ","-3.21","-1.64","25.19","-31.98","3.60","1.56","null","0","null","81.71","2597.21","6.38",415975
"FC",14,"2015-09-26","86.82     ","-0.900","6.347","Corey Seager","608369","452718","Flyout","Ball","185.588   ","1076.666  ","-.2       ","5.7       ","12","Corey Seager flies out to left fielder Corey Dickerson.  ","R ","L","R","COL","LAD","B",7,1,0,1,2015,"-0.556                ","5.633               ","1.346","3.010               ","null","null",408307,0,1,"top","68.5300","89.5200","001458","2015-09-27T00:14:58Z","572863","482666","150926_181610","5.85","-127.268            ","-3.91","-0.92","23.80","-22.77","3.59","1.53","300","0","0                   ","86.78","2477.94","5.78",415960
"FC",15,"2015-09-26","87.39     ","-1.031","6.633","Corey Seager","608369","452718","Flyout","Ball","185.494   ","1683.792  ","1.7       ","4.3       ","12","Corey Seager flies out to left fielder Corey Dickerson.  ","R ","L","R","COL","LAD","B",7,1,1,1,2015,"-0.854                ","8.826               ","0.639","4.550               ","null","null",408307,0,1,"top","68.5300","89.5200","001518","2015-09-27T00:15:18Z","572863","482666","150926_181632","4.52","-128.385            ","-1.87","-1.43","26.13","-17.34","3.59","1.53","300","0","0                   ","87.26","2338.12","5.77",415960
"SI",16,"2015-09-26","88.48     ","-1.107","6.123","Corey Seager","608369","452718","Flyout","In play, out(s)","228.741   ","1735.861  ","24.7      ","6.0       ","5 ","Corey Seager flies out to left fielder Corey Dickerson.  ","R ","L","R","COL","LAD","X",7,1,2,1,2015,"-6.873                ","5.986               ","0.072","2.499               ","null","null",408307,0,1,"top","68.5300","89.5200","001552","2015-09-27T00:15:52Z","572863","482666","150926_181658","5.30","-129.932            ","-4.99","-11.69","28.59","-21.92","3.59","1.53","299.85","89.81","48.75               ","87.74","2161.45","5.59",415960
"SI",13,"2015-09-26","88.53     ","-1.290","6.247","Corey Seager","608369","452718","Flyout","Foul","236.157   ","2000.904  ","31.0      ","6.4       ","1 ","Corey Seager flies out to left fielder Corey Dickerson.  ","R ","L","R","COL","LAD","S",7,1,0,0,2015,"-8.739                ","5.816               ","-0.569","2.913               ","null","null",408307,0,1,"top","68.5300","89.5200","001426","2015-09-27T00:14:26Z","572863","482666","150926_181535","4.75","-129.959            ","-4.21","-14.89","28.24","-22.19","3.59","1.53","345.91","91.81","38.51               ","87.56","2108.05","5.43",415960
"CH",175,"2015-09-26","81.37     ","-1.267","6.429","Corey Seager","608369","452718","Lineout","Swinging Strike","222.816   ","1507.630  ","17.1      ","7.1       ","14","Corey Seager lines out to center fielder Charlie Blackmon.  ","R ","L","R","COL","LAD","S",8,3,1,0,2015,"-5.824                ","6.235               ","0.331","1.433               ","null","null","null",2,3,"top","107.6200","68.6700","005628","2015-09-27T00:56:28Z","572863","482666","150926_185742","5.56","-119.314            ","-6.90","-8.43","22.16","-23.08","3.59","1.53","361","0","0                   ","80.42","1923.50","5.31",415960
"FC",176,"2015-09-26","87.71     ","-1.436","6.299","Corey Seager","608369","452718","Lineout","In play, out(s)","196.394   ","1242.037  ","5.5       ","5.4       ","3 ","Corey Seager lines out to center fielder Charlie Blackmon.  ","R ","L","R","COL","LAD","X",8,3,1,1,2015,"-1.844                ","6.225               ","0.323","2.966               ","null","null","null",2,3,"top","107.6200","68.6700","005652","2015-09-27T00:56:52Z","572863","482666","150926_185802","5.09","-128.783            ","-4.25","-3.11","25.58","-21.60","3.59","1.53","361.08","96.17","22.12               ","87.23","2411.40","5.54",415960
"FC",174,"2015-09-26","87.16     ","-1.318","6.594","Corey Seager","608369","452718","Lineout","Ball","186.887   ","955.861   ","1.2       ","5.8       ","11","Corey Seager lines out to center fielder Charlie Blackmon.  ","R ","L","R","COL","LAD","B",8,3,0,0,2015,"-0.606                ","4.973               ","-0.276","4.589               ","null","null","null",2,3,"top","107.6200","68.6700","005611","2015-09-27T00:56:11Z","572863","482666","150926_185725","2.84","-127.931            ","-0.38","-1.01","24.81","-23.81","3.59","1.53","361","0","0                   ","86.63","2362.99","5.45",415960
"SI",339,"2015-09-26","89.02     ","-1.377","6.314","Corey Seager","608369","452718","Triple","In play, no out","222.680   ","1955.900  ","28.0      ","5.4       ","2 ","Corey Seager triples (1) on a sharp line drive to center fielder Charlie Blackmon.  ","R ","L","R","COL","LAD","X",8,3,0,0,2015,"-6.998                ","7.546               ","-0.155","3.321               ","null","null","null",0,6,"top","74.1100","40.1800","014249","2015-09-27T01:42:49Z","572863","482666","150926_194350","5.47","-130.937            ","-3.95","-11.97","31.53","-19.20","3.59","1.53","400.86","107.42","21.41               ","87.88","2295.51","5.43",415960
"SL",442,"2015-09-26","87.09     ","2.282","6.176","Corey Seager","608369","571521","Groundout","Ball In Dirt","166.995   ","280.874   ","2.0       ","8.1       ","13","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","B",4,4,1,0,2015,"0.345                 ","1.449               ","-0.757","-0.020              ","null","null",408307,1,7,"top","145.1800","158.1900","021244","2015-09-27T02:12:44Z","572863","482666","150926_201356","-7.69","-127.601            ","-9.49","0.56","32.07","-29.77","3.59","1.53","0","0","0                   ","84.78","2204.10","5.09",415960
"FF",443,"2015-09-26","93.33     ","2.249","6.443","Corey Seager","608369","571521","Groundout","Foul","150.900   ","2245.920  ","-30.4     ","3.7       ","3 ","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","S",4,4,2,0,2015,"5.440                 ","9.735               ","0.331","3.415               ","null","null",408307,1,7,"top","145.1800","158.1900","021305","2015-09-27T02:13:05Z","572863","482666","150926_201419","-7.10","-137.308            ","-5.68","10.34","31.72","-13.60","3.59","1.53","0","0","0                   ","93.29","2276.49","5.92",415960
"SL",444,"2015-09-26","86.69     ","2.446","6.314","Corey Seager","608369","571521","Groundout","Swinging Strike","124.200   ","356.382   ","-2.8      ","8.1       ","14","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","S",4,4,2,1,2015,"1.602                 ","1.043               ","0.647","1.115               ","null","null",408307,1,7,"top","145.1800","158.1900","021330","2015-09-27T02:13:30Z","572863","482666","150926_201442","-5.00","-127.035            ","-6.86","2.58","29.43","-30.42","3.59","1.53","0","0","0                   ","85.22","2104.70","5.35",415960
"SL",445,"2015-09-26","87.69     ","2.493","6.310","Corey Seager","608369","571521","Groundout","Ball In Dirt","192.255   ","505.588   ","2.8       ","7.4       ","14","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","B",4,4,2,2,2015,"-0.582                ","2.631               ","1.483","1.017               ","null","null",408307,1,7,"top","145.1800","158.1900","021359","2015-09-27T02:13:59Z","572863","482666","150926_201511","-2.35","-128.410            ","-7.76","-0.95","31.96","-27.80","3.59","1.53","0","0","0                   ","85.70","2247.43","5.27",415960
"FF",446,"2015-09-26","94.62     ","2.173","6.322","Corey Seager","608369","571521","Groundout","Foul","153.968   ","2095.927  ","-24.4     ","3.6       ","5 ","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","S",4,4,3,2,2015,"4.481                 ","9.137               ","-0.122","2.447               ","null","null",408307,1,7,"top","145.1800","158.1900","021422","2015-09-27T02:14:22Z","572863","482666","150926_201536","-7.92","-139.087            ","-8.10","8.82","29.86","-14.12","3.59","1.53","0","0","0                   ","94.76","2186.56","5.87",415960
"FF",441,"2015-09-26","92.89     ","2.076","6.344","Corey Seager","608369","571521","Groundout","Ball","153.628   ","2130.355  ","-23.0     ","3.8       ","13","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","B",4,4,0,0,2015,"4.731                 ","9.502               ","-0.924","2.303               ","null","null",408307,1,7,"top","145.1800","158.1900","021228","2015-09-27T02:12:28Z","572863","482666","150926_201341","-9.73","-136.426            ","-8.23","8.90","30.55","-14.23","3.59","1.53","0","0","0                   ","92.96","2120.44","5.99",415960
"FF",447,"2015-09-26","93.37     ","2.100","6.236","Corey Seager","608369","571521","Groundout","In play, out(s)","142.753   ","1907.255  ","-25.1     ","4.6       ","13","Corey Seager grounds out, second baseman DJ LeMahieu to first baseman Justin Morneau.   Carl Crawford to 2nd.  ","R ","L","L","COL","LAD","X",4,4,3,2,2015,"5.692                 ","7.448               ","-0.341","1.421               ","null","null",408307,1,7,"top","145.1800","158.1900","021504","2015-09-27T02:15:04Z","572863","482666","150926_201559","-8.62","-136.658            ","-9.75","10.87","27.26","-17.87","3.59","1.53","112.74","72.98","-19.36              ","93.79","2276.03","6.13",415960
"FT",157,"2015-09-23","92.98     ","-0.951","5.902","Corey Seager","608369","502624","Strikeout","Ball","232.558   ","1701.955  ","28.3      ","5.7       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,0,1,2015,"-6.76                 ","5.13                ","-1.467","3.375               ","null","null","null",1,3,"bot","1.0000","1.0000","025551","2015-09-24T02:55:51Z","457454","427243","150923_195659","0.97","-135.586            ","-2.58","-12.63","28.56","-22.50","3.62","1.60","null","0","null","91.93","1953.54","5.62",415915
"FF",158,"2015-09-23","93.50     ","-0.889","5.712","Corey Seager","608369","502624","Strikeout","Ball","215.465   ","1958.240  ","29.5      ","4.5       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,1,1,2015,"-5.65                 ","7.89                ","-0.902","2.775               ","null","null","null",1,3,"bot","1.0000","1.0000","025606","2015-09-24T02:56:06Z","457454","427243","150923_195714","1.94","-136.254            ","-4.73","-10.67","28.49","-17.20","3.69","1.64","null","0","null","92.25","2081.18","5.52",415915
"CH",159,"2015-09-23","84.60     ","-0.951","5.795","Corey Seager","608369","502624","Strikeout","Foul","236.356   ","2218.065  ","32.9      ","7.1       ","5 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,1,2015,"-10.28                ","6.79                ","0.007","2.459               ","null","null","null",1,3,"bot","1.0000","1.0000","025628","2015-09-24T02:56:28Z","457454","427243","150923_195730","5.56","-123.43             ","-3.63","-15.71","26.66","-21.72","3.58","1.52","null","0","null","83.09","2402.53","5.53",415915
"FT",163,"2015-09-23","85.62     ","-0.92","5.682","Corey Seager","608369","502624","Strikeout","Foul","230.650   ","2121.791  ","30.9      ","6.5       ","8 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,2,2015,"-8.97                 ","7.31                ","0.188","1.59                ","null","null","null",1,3,"bot","1.0000","1.0000","025723","2015-09-24T02:57:23Z","457454","427243","150923_195813","5.59","-124.62             ","-5.87","-14.09","25.25","-20.62","3.58","1.52","null","0","null","84.52","2321.65","5.74",415915
"FF",164,"2015-09-23","94.85     ","-0.784","5.863","Corey Seager","608369","502624","Strikeout","Swinging Strike","217.213   ","1996.325  ","31.0      ","4.3       ","2 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,2,2015,"-5.92                 ","7.75                ","-0.027","3.509               ","null","null","null",1,3,"bot","1.0000","1.0000","025735","2015-09-24T02:57:35Z","457454","427243","150923_195835","4.17","-138.066            ","-3.32","-11.49","28.92","-17.04","3.58","1.52","null","0","null","93.63","2038.47","5.61",415915
"CU",156,"2015-09-23","79.40     ","-0.837","6.076","Corey Seager","608369","502624","Strikeout","Foul","14.432    ","1325.698  ","-4.0      ","12.9      ","9 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,0,0,2015,"1.96                  ","-7.67               ","0.316","1.542               ","null","null","null",1,3,"bot","1.0000","1.0000","025535","2015-09-24T02:55:35Z","457454","427243","150923_195642","2.05","-115.816            ","-1.02","2.64","23.40","-42.42","3.58","1.52","null","0","null","77.27","2282.50","5.00",415915
"CH",302,"2015-09-23","83.63     ","-0.802","5.79","Corey Seager","608369","502624","Strikeout","Ball","233.483   ","1919.441  ","26.6      ","7.1       ","14","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,1,0,2015,"-8.6                  ","6.32                ","0.614","1.291               ","null","null","null",1,6,"bot","0.0000","0.0000","034151","2015-09-24T03:41:51Z","457454","427243","150923_204257","6.10","-121.837            ","-6.14","-12.96","23.47","-22.58","3.63","1.71","null","0","null","82.32","2358.39","5.50",415915
"CH",303,"2015-09-23","84.20     ","-0.896","5.794","Corey Seager","608369","502624","Strikeout","Swinging Strike","231.887   ","2097.599  ","30.1      ","6.8       ","9 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,0,2015,"-9.11                 ","7.1                 ","0.347","1.697               ","null","null","null",1,6,"bot","0.0000","0.0000","034208","2015-09-24T03:42:08Z","457454","427243","150923_204314","5.89","-122.662            ","-5.57","-13.95","23.16","-21.23","3.58","1.52","null","0","null","83.27","2354.87","5.69",415915
"FF",304,"2015-09-23","93.31     ","-0.691","5.961","Corey Seager","608369","502624","Strikeout","Foul","202.633   ","1650.539  ","15.9      ","4.2       ","5 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,1,2015,"-3.15                 ","7.52                ","0.021","2.819               ","null","null","null",1,6,"bot","0.0000","0.0000","034223","2015-09-24T03:42:23Z","457454","427243","150923_204330","3.03","-136.306            ","-5.17","-5.97","28.02","-17.86","3.58","1.52","null","0","null","92.52","2149.13","5.65",415915
"CH",305,"2015-09-23","83.62     ","-1.165","5.923","Corey Seager","608369","502624","Strikeout","Swinging Strike","240.913   ","1819.612  ","27.1      ","7.5       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,2,2015,"-8.82                 ","4.86                ","-1.039","3.009               ","null","null","null",1,6,"bot","0.0000","0.0000","034246","2015-09-24T03:42:46Z","457454","427243","150923_204349","3.08","-122.074            ","-1.92","-13.38","22.82","-24.73","3.58","1.52","null","0","null","82.62","2130.37","5.51",415915
"FT",301,"2015-09-23","92.04     ","-0.957","5.864","Corey Seager","608369","502624","Strikeout","Ball","242.341   ","2111.218  ","34.3      ","6.6       ","13","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,0,0,2015,"-9.47                 ","4.92                ","-1.13","1.713               ","null","null","null",1,6,"bot","0.0000","0.0000","034139","2015-09-24T03:41:39Z","457454","427243","150923_204246","2.80","-134.103            ","-6.64","-17.29","28.48","-23.12","3.63","1.61","null","0","null","90.48","2009.70","5.40",415915
"KC",439,"2015-09-23","78.82     ","2.393","5.91","Corey Seager","608369","519186","Home Run","Ball In Dirt","251.293   ","471.309   ","7.7       ","9.9       ","14","Corey Seager homers (3) on a fly ball to right field.    Chase Utley scores.  ","R ","L","L","LAD","ARI","B",9,1,0,1,2015,"-2.68                 ","0.85                ","0.081","0.963               ","null",400284,"null",1,8,"bot","231.9800","76.3200","043012","2015-09-24T04:30:12Z","457454","427243","150923_213117","-4.44","-115.078            ","-4.32","-3.54","24.09","-30.98","3.55","1.52","null","0","null","77.32","2128.28","5.51",415915
"KC",440,"2015-09-23","78.85     ","2.494","6.104","Corey Seager","608369","519186","Home Run","Ball","222.379   ","440.887   ","5.6       ","9.3       ","14","Corey Seager homers (3) on a fly ball to right field.    Chase Utley scores.  ","R ","L","L","LAD","ARI","B",9,1,1,1,2015,"-1.79                 ","1.9                 ","0.924","2.427               ","null",400284,"null",1,8,"bot","231.9800","76.3200","043036","2015-09-24T04:30:36Z","457454","427243","150923_213143","-3.02","-115.018            ","-1.74","-2.36","24.41","-29.59","3.58","1.56","null","0","null","77.35","null","5.56",415915
"KC",441,"2015-09-23","80.01     ","2.345","6.163","Corey Seager","608369","519186","Home Run","In play, run(s)","248.262   ","1056.821  ","16.0      ","9.0       ","3 ","Corey Seager homers (3) on a fly ball to right field.    Chase Utley scores.  ","R ","L","L","LAD","ARI","X",9,1,2,1,2015,"-5.76                 ","2.24                ","0.388","2.929               ","null",400284,"null",1,8,"bot","231.9800","76.3200","043106","2015-09-24T04:31:06Z","457454","427243","150923_213206","-2.79","-116.944            ","-1.14","-7.91","23.59","-29.02","3.58","1.52","351.22","94.70","35.23               ","78.82","2087.02","5.55",415915
"KC",438,"2015-09-23","77.50     ","2.56","6.211","Corey Seager","608369","519186","Home Run","Called Strike","267.356   ","605.404   ","9.8       ","10.4      ","5 ","Corey Seager homers (3) on a fly ball to right field.    Chase Utley scores.  ","R ","L","L","LAD","ARI","S",9,1,0,0,2015,"-3.71                 ","0.11                ","0.112","2.398               ","null",400284,"null",1,8,"bot","231.9800","76.3200","042950","2015-09-24T04:29:50Z","457454","427243","150923_213056","-4.37","-113.254            ","-1.25","-4.72","24.38","-31.96","3.41","1.53","null","0","null","76.03","733.46","5.55",415915
"FF",28,"2015-09-23","89.32     ","-0.697","5.923","Corey Seager","608369","502624","Flyout","Ball","167.079   ","647.655   ","-4.2      ","6.2       ","12","Corey Seager flies out to left fielder David Peralta.  ","R ","L","R","LAD","ARI","B",7,1,0,1,2015,"0.74                  ","3.2                 ","0.936","2.904               ","null","null","null",0,1,"bot","80.5600","101.7600","021805","2015-09-24T02:18:05Z","457454","427243","150923_191912","3.99","-130.817            ","-2.74","1.31","24.40","-26.48","3.67","1.69","264","0","0                   ","88.55","2260.19","5.42",415915
"CH",29,"2015-09-23","83.44     ","-0.87","6.003","Corey Seager","608369","502624","Flyout","Ball","241.225   ","2088.055  ","31.5      ","7.5       ","11","Corey Seager flies out to left fielder David Peralta.  ","R ","L","R","LAD","ARI","B",7,1,1,1,2015,"-10.19                ","5.55                ","-0.364","4.083               ","null","null","null",0,1,"bot","80.5600","101.7600","021816","2015-09-24T02:18:16Z","457454","427243","150923_191925","4.41","-121.652            ","0.31","-15.35","22.71","-23.75","3.64","1.62","264","0","0                   ","82.48","2215.38","5.62",415915
"CH",30,"2015-09-23","83.91     ","-0.92","5.852","Corey Seager","608369","502624","Flyout","In play, out(s)","232.853   ","2351.511  ","35.2      ","6.8       ","5 ","Corey Seager flies out to left fielder David Peralta.  ","R ","L","R","LAD","ARI","X",7,1,2,1,2015,"-10.39                ","7.82                ","-0.028","2.364               ","null","null","null",0,1,"bot","80.5600","101.7600","021840","2015-09-24T02:18:40Z","457454","427243","150923_191940","5.42","-122.37             ","-4.27","-15.81","23.26","-20.20","3.58","1.52","263.68","87.94","51.59               ","82.70","2333.63","5.44",415915
"FT",27,"2015-09-23","93.56     ","-0.803","5.978","Corey Seager","608369","502624","Flyout","Foul","227.773   ","2183.550  ","36.3      ","5.1       ","2 ","Corey Seager flies out to left fielder David Peralta.  ","R ","L","R","LAD","ARI","S",7,1,0,0,2015,"-8.06                 ","7.28                ","0.051","3.221               ","null","null","null",0,1,"bot","80.5600","101.7600","021750","2015-09-24T02:17:50Z","457454","427243","150923_191856","5.12","-136.41             ","-4.02","-15.20","29.80","-18.38","3.58","1.52","264","0","0                   ","91.96","2117.56","5.36",415915
"FF",57,"2015-09-22","94.90     ","2.319","5.400","Corey Seager","608369","592662","Intent Walk","Ball","126.489   ","2299.421  ","-38.6     ","5.5       ","14","Robbie Ray intentionally walks Corey Seager.  ","R ","L","L","LAD","ARI","B",0,0,1,1,2015,"9.055                 ","6.659               ","1.318","1.618               ",448605,435062,"null",2,1,"bot","0.0000","0.0000","022448","2015-09-23T02:24:48Z","457454","427537","150922_192557","-5.97","-138.652            ","-6.87","17.67","30.33","-19.11","3.59","1.53","null","0","null","94.85","2138.40","6.15",415900
"SL",58,"2015-09-22","87.17     ","1.872","5.907","Corey Seager","608369","592662","Intent Walk","Ball","128.262   ","608.188   ","-4.8      ","7.3       ","11","Robbie Ray intentionally walks Corey Seager.  ","R ","L","L","LAD","ARI","B",0,0,2,1,2015,"2.551                 ","1.967               ","-1.433","2.640               ",448605,435062,"null",2,1,"bot","0.0000","0.0000","022512","2015-09-23T02:25:12Z","457454","427537","150922_192622","-9.15","-127.352            ","-2.48","4.19","26.02","-28.87","3.59","1.53","null","0","null","86.87","2199.53","6.01",415900
"IN",59,"2015-09-22","62.07     ","1.472","7.263","Corey Seager","608369","592662","Intent Walk","Intent Ball","151.640   ","1172.837  ","-5.7      ","12.5      ","11","Robbie Ray intentionally walks Corey Seager.  ","R ","L","L","LAD","ARI","B",0,0,3,1,2015,"4.182                 ","7.657               ","-2.181","4.714               ",448605,435062,"null",2,1,"bot","0.0000","0.0000","022546","2015-09-23T02:25:46Z","457454","427537","150922_192654","-7.48","-89.994             ","2.69","3.46","12.11","-25.77","3.59","1.53","null","0","null","60.19","1423.07","4.73",415900
"SL",55,"2015-09-22","86.53     ","1.964","5.949","Corey Seager","608369","592662","Intent Walk","Foul","154.711   ","916.652   ","-5.2      ","6.5       ","5 ","Robbie Ray intentionally walks Corey Seager.  ","R ","L","L","LAD","ARI","S",0,0,0,0,2015,"2.108                 ","4.415               ","-0.097","2.458               ",448605,435062,"null",2,1,"bot","0.0000","0.0000","022354","2015-09-23T02:23:54Z","457454","427537","150922_192504","-5.82","-125.999            ","-3.69","3.40","24.69","-24.98","3.59","1.53","null","0","null","85.85","2312.99","5.88",415900
"SL",56,"2015-09-22","85.62     ","1.782","6.081","Corey Seager","608369","592662","Intent Walk","Ball","161.413   ","164.455   ","1.5       ","7.9       ","11","Robbie Ray intentionally walks Corey Seager.  ","R ","L","L","LAD","ARI","B",0,0,0,1,2015,"0.286                 ","0.803               ","-0.863","4.080               ",448605,435062,"null",2,1,"bot","0.0000","0.0000","022424","2015-09-23T02:24:24Z","457454","427537","150922_192536","-6.61","-124.811            ","1.33","0.45","25.14","-30.83","3.59","1.53","null","0","null","85.06","2279.30","5.95",415900
"FC",601,"2015-09-22","85.20     ","0.229","6.829","Corey Seager","608369","518567","Lineout","In play, out(s)","189.299   ","1312.673  ","4.6       ","5.9       ","5 ","Corey Seager lines out sharply to center fielder A.  J.   Pollock.  ","R ","L","R","LAD","ARI","X",8,3,0,0,2015,"-1.175                ","7.129               ","0.051","2.229               ","null","null","null",0,9,"bot","112.6600","59.3600","050409","2015-09-23T05:04:09Z","457454","427537","150922_220517","-0.06","-124.324            ","-6.92","-1.82","27.64","-21.07","3.59","1.53","337.76","106.19","15.48               ","83.14","1870.24","5.15",415900
"SL",320,"2015-09-22","83.94     ","2.156","6.186","Corey Seager","608369","592662","Groundout","Foul","181.201   ","440.634   ","2.1       ","7.8       ","12","Corey Seager grounds out, pitcher Robbie Ray to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",1,4,0,1,2015,"-0.053                ","2.446               ","0.282","3.818               ","null","null","null",1,6,"bot","127.8000","182.9200","033911","2015-09-23T03:39:11Z","457454","427537","150922_204022","-4.48","-122.310            ","0.26","-0.08","28.06","-28.46","3.59","1.53","null","0","null","81.96","2089.91","5.39",415900
"SL",321,"2015-09-22","81.84     ","1.903","6.340","Corey Seager","608369","592662","Groundout","Foul","225.773   ","196.677   ","3.3       ","9.0       ","8 ","Corey Seager grounds out, pitcher Robbie Ray to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",1,4,0,2,2015,"-0.804                ","0.732               ","0.093","1.564               ","null","null","null",1,6,"bot","127.8000","182.9200","033927","2015-09-23T03:39:27Z","457454","427537","150922_204038","-4.03","-119.717            ","-4.69","-1.16","23.92","-31.04","3.59","1.53","null","0","null","81.05","2010.16","5.65",415900
