"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SI",325,"2008-06-15","91.5      ","-1.761","5.76","Brad Ausmus","110385","425426","Grounded Into DP","Called Strike","245.032   ","2466.983  ","39.0      ","6.8       ","1 ","Brad Ausmus grounds into double play, shortstop Derek Jeter to second baseman Robinson Cano to first baseman Jason Giambi.    Michael Bourn out at 2nd.  ","R ","R","R","HOU","NYY","S",6,4,0,0,2008,"-11.449               ","5.29                ","-0.421","2.705               ","null","null",456422,1,5,"bot","114.4600","158.6300","","","120691","427168","080615_144309","7.45","-133.89             ","-3.77","-20.64","30.77","-22.56","null","null","null","null","null","null","null","null",234806
"SI",326,"2008-06-15","92.5      ","-1.63","5.725","Brad Ausmus","110385","425426","Grounded Into DP","In play, out(s)","238.785   ","2011.582  ","32.3      ","6.1       ","11","Brad Ausmus grounds into double play, shortstop Derek Jeter to second baseman Robinson Cano to first baseman Jason Giambi.    Michael Bourn out at 2nd.  ","R ","R","R","HOU","NYY","X",6,4,0,1,2008,"-8.787                ","5.284               ","-0.735","2.848               ","null","null",456422,1,5,"bot","114.4600","158.6300","","","120691","427168","080615_144338","5.40","-135.52             ","-3.42","-16.07","34.18","-22.44","null","null","null","null","null","null","null","null",234806
"FF",512,"2008-06-15","91.6      ","-1.842","4.828","Brad Ausmus","110385","469735","Walk","Called Strike","205.718   ","1922.920  ","18.7      ","4.2       ","9 ","Brad Ausmus walks.  ","R ","R","R","HOU","NYY","S",0,0,0,0,2008,"-4.354                ","8.997               ","0.266","1.934               ","null","null","null",2,7,"bot","0.0000","0.0000","","","120691","427168","080615_153032","6.99","-134.15             ","-4.49","-7.72","36.43","-16.16","null","null","null","null","null","null","null","null",234806
"SI",513,"2008-06-15","91.5      ","-1.711","4.794","Brad Ausmus","110385","469735","Walk","Ball","220.853   ","2216.254  ","32.1      ","4.9       ","14","Brad Ausmus walks.  ","R ","R","R","HOU","NYY","B",0,0,0,1,2008,"-7.52                 ","8.654               ","0.403","1.457               ","null","null","null",2,7,"bot","0.0000","0.0000","","","120691","427168","080615_153054","8.09","-133.83             ","-5.56","-13.37","34.11","-16.71","null","null","null","null","null","null","null","null",234806
"SI",515,"2008-06-15","91.2      ","-1.95","4.99","Brad Ausmus","110385","469735","Walk","Ball","232.963   ","1860.029  ","28.8      ","5.7       ","11","Brad Ausmus walks.  ","R ","R","R","HOU","NYY","B",0,0,2,1,2008,"-7.712                ","5.777               ","-0.215","3.807               ","null","null","null",2,7,"bot","0.0000","0.0000","","","120691","427168","080615_153155","7.15","-133.51             ","1.09","-13.66","33.66","-21.86","null","null","null","null","null","null","null","null",234806
"FF",514,"2008-06-15","86.1      ","-2.031","4.861","Brad Ausmus","110385","469735","Walk","Ball","174.392   ","643.966   ","-3.5      ","7.1       ","14","Brad Ausmus walks.  ","R ","R","R","HOU","NYY","B",0,0,1,1,2008,"0.343                 ","3.44                ","0.403","0.377               ","null","null","null",2,7,"bot","0.0000","0.0000","","","120691","427168","080615_153127","5.93","-126.07             ","-5.76","0.55","27.41","-26.61","null","null","null","null","null","null","null","null",234806
"SI",516,"2008-06-15","90.3      ","-1.732","4.81","Brad Ausmus","110385","469735","Walk","Ball","240.356   ","1996.454  ","28.9      ","6.5       ","14","Brad Ausmus walks.  ","R ","R","R","HOU","NYY","B",0,0,3,1,2008,"-9.157                ","5.168               ","1.064","1.865               ","null","null","null",2,7,"bot","0.0000","0.0000","","","120691","427168","080615_153218","10.27","-131.98             ","-3.11","-15.79","34.03","-23.19","null","null","null","null","null","null","null","null",234806
"FF",705,"2008-06-15","87.3      ","-0.823","5.218","Brad Ausmus","110385","435500","Flyout","Called Strike","212.735   ","1868.722  ","22.4      ","5.2       ","5 ","Brad Ausmus flies out softly to right fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","S",9,1,0,0,2008,"-5.506                ","8.518               ","0.124","2.346               ","null","null",456422,1,9,"bot","153.6100","119.4800","","","150224","427168","080615_161530","4.15","-127.96             ","-3.52","-8.91","32.20","-18.31","null","null","null","null","null","null","null","null",234806
"SI",706,"2008-06-15","88.6      ","-0.747","5.264","Brad Ausmus","110385","435500","Flyout","Ball","232.022   ","2419.653  ","37.4      ","6.1       ","14","Brad Ausmus flies out softly to right fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","B",9,1,0,1,2008,"-10.194               ","7.914               ","0.923","2.086               ","null","null",456422,1,9,"bot","153.6100","119.4800","","","150224","427168","080615_161544","7.60","-129.66             ","-4.36","-17.05","31.60","-18.87","null","null","null","null","null","null","null","null",234806
"SL",707,"2008-06-15","76.2      ","-0.952","5.311","Brad Ausmus","110385","435500","Flyout","Ball",".375      ","889.242   ","-1.2      ","12.9      ","14","Brad Ausmus flies out softly to right fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","B",9,1,1,1,2008,"0.037                 ","-5.621              ","0.874","1.08                ","null","null",456422,1,9,"bot","153.6100","119.4800","","","150224","427168","080615_161601","3.97","-111.66             ","-0.28","0.05","24.81","-39.02","null","null","null","null","null","null","null","null",234806
"FF",708,"2008-06-15","87.5      ","-0.779","5.279","Brad Ausmus","110385","435500","Flyout","In play, out(s)","217.495   ","2105.696  ","29.5      ","5.2       ","5 ","Brad Ausmus flies out softly to right fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","X",9,1,2,1,2008,"-6.942                ","9.003               ","-0.033","2.52                ","null","null",456422,1,9,"bot","153.6100","119.4800","","","150224","427168","080615_161619","4.13","-128.25             ","-3.46","-11.33","31.47","-17.41","null","null","null","null","null","null","null","null",234806
"FF",127,"2008-06-14","84.4      ","-1.819","6.475","Brad Ausmus","110385","119608","Flyout","Called Strike","219.705   ","1867.503  ","22.6      ","6.0       ","6 ","Brad Ausmus flies out to right fielder Bobby Abreu.  ","R ","R","R","HOU","NYY","S",9,1,0,0,2008,"-6.565                ","7.858               ","0.406","2.282               ","null","null",456422,1,2,"bot","168.6700","105.4200","","","150040","427081","080614_184117","7.51","-123.42             ","-6.14","-10.15","24.04","-19.95","null","null","null","null","null","null","null","null",234791
"SL",135,"2008-06-14","77.6      ","-2.522","6.229","Brad Ausmus","110385","119608","Flyout","In play, out(s)","22.738    ","1629.807  ","-7.6      ","13.9      ","2 ","Brad Ausmus flies out to right fielder Bobby Abreu.  ","R ","R","R","HOU","NYY","X",9,1,1,2,2008,"3.846                 ","-9.234              ","0.072","2.839               ","null","null","null",1,2,"bot","168.6700","105.4200","","","150040","427081","080614_184338","4.67","-113.72             ","2.32","4.94","24.64","-43.96","null","null","null","null","null","null","null","null",234791
"null",134,"2008-06-14","null","null","null","Brad Ausmus","110385","119608","Flyout","Foul","null","null","null","null","null","Brad Ausmus flies out to right fielder Bobby Abreu.  ","R ","R","R","HOU","NYY","S",9,1,1,2,2008,"null","null","null","null","null","null","null",1,2,"bot","168.6700","105.4200","","","150040","427081","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",234791
"null",129,"2008-06-14","null","null","null","Brad Ausmus","110385","119608","Flyout","Pitchout","null","null","null","null","null","Brad Ausmus flies out to right fielder Bobby Abreu.  ","R ","R","R","HOU","NYY","B",9,1,0,1,2008,"null","null","null","null","null","null",456422,1,2,"bot","168.6700","105.4200","","","150040","427081","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",234791
"KC",133,"2008-06-14","68.8      ","-1.598","6.998","Brad Ausmus","110385","119608","Flyout","Foul","22.264    ","1349.706  ","-5.5      ","16.0      ","3 ","Brad Ausmus flies out to right fielder Bobby Abreu.  ","R ","R","R","HOU","NYY","S",9,1,1,1,2008,"3.462                 ","-8.528              ","0.251","2.937               ","null","null","null",1,2,"bot","168.6700","105.4200","","","150040","427081","080614_184242","2.78","-100.85             ","2.20","3.56","16.86","-40.86","null","null","null","null","null","null","null","null",234791
"FC",324,"2008-06-14","81.7      ","-1.555","6.725","Brad Ausmus","110385","119608","Flyout","Foul","189.601   ","529.472   ","-.5       ","8.4       ","9 ","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","S",8,1,1,2,2008,"-0.514                ","2.985               ","0.442","1.871               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193225","4.83","-119.58             ","-5.40","-0.73","27.72","-27.87","null","null","null","null","null","null","null","null",234791
"FC",321,"2008-06-14","80.6      ","-1.397","6.908","Brad Ausmus","110385","119608","Flyout","Called Strike","187.014   ","873.411   ","-.4       ","7.7       ","3 ","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","S",8,1,0,0,2008,"-0.633                ","5.091               ","0.564","3.032               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193130","4.71","-118.04             ","-3.47","-0.87","28.38","-25.12","null","null","null","null","null","null","null","null",234791
"SL",322,"2008-06-14","78.7      ","-2.666","6.058","Brad Ausmus","110385","119608","Flyout","Swinging Strike","28.105    ","1393.375  ","-8.4      ","13.2      ","14","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","S",8,1,0,1,2008,"3.959                 ","-7.469              ","0.409","1.424               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193148","5.78","-115.28             ","-1.16","5.22","25.63","-41.94","null","null","null","null","null","null","null","null",234791
"SI",323,"2008-06-14","88.0      ","-2.386","6.281","Brad Ausmus","110385","119608","Flyout","Ball","241.311   ","2277.920  ","32.8      ","6.8       ","12","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","B",8,1,0,2,2008,"-10.729               ","5.826               ","1.077","3.362               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193207","12.24","-128.40             ","-2.90","-17.69","29.73","-22.50","null","null","null","null","null","null","null","null",234791
"FF",326,"2008-06-14","85.4      ","-1.244","6.86","Brad Ausmus","110385","119608","Flyout","In play, out(s)","217.204   ","2004.456  ","25.2      ","5.8       ","5 ","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","X",8,1,2,2,2008,"-6.722                ","8.806               ","-0.212","2.615               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193310","4.66","-124.98             ","-6.64","-10.44","29.39","-18.42","null","null","null","null","null","null","null","null",234791
"FF",325,"2008-06-14","86.6      ","-1.537","6.716","Brad Ausmus","110385","119608","Flyout","Ball","209.906   ","2212.909  ","27.8      ","4.9       ","13","Brad Ausmus flies out to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","B",8,1,1,2,2008,"-6.024                ","10.427              ","-1.323","2.375               ","null","null","null",0,5,"bot","126.5100","87.3500","","","150040","427081","080614_193249","2.47","-126.74             ","-7.69","-9.64","29.84","-15.42","null","null","null","null","null","null","null","null",234791
"FT",475,"2008-06-14","94.2      ","-2.772","6.139","Brad Ausmus","110385","456027","Double","Ball","217.399   ","2584.127  ","42.7      ","4.2       ","11","Brad Ausmus doubles (6) on a ground ball to left fielder Johnny Damon.    Michael Bourn scores.  ","R ","R","R","HOU","NYY","B",7,4,0,1,2008,"-7.826                ","10.196              ","-1.119","2.775               ","null","null",456422,1,7,"bot","51.2000","116.4700","","","150040","427081","080614_201759","7.23","-137.87             ","-6.78","-14.92","33.42","-12.67","null","null","null","null","null","null","null","null",234791
"SL",477,"2008-06-14","83.3      ","-2.569","6.513","Brad Ausmus","110385","456027","Double","In play, run(s)","189.013   ","258.180   ","-2.0      ","8.9       ","4 ","Brad Ausmus doubles (6) on a ground ball to left fielder Johnny Damon.    Michael Bourn scores.  ","R ","R","R","HOU","NYY","X",7,4,1,2,2008,"-0.238                ","1.448               ","-0.338","2.194               ","null","null",456422,1,7,"bot","51.2000","116.4700","","","150040","427081","080614_201945","5.33","-121.93             ","-3.80","-0.34","35.35","-30.03","null","null","null","null","null","null","null","null",234791
"FT",474,"2008-06-14","94.8      ","-2.76","6.15","Brad Ausmus","110385","456027","Double","Called Strike","231.323   ","2641.571  ","44.2      ","5.3       ","11","Brad Ausmus doubles (6) on a ground ball to left fielder Johnny Damon.    Michael Bourn scores.  ","R ","R","R","HOU","NYY","S",7,4,0,0,2008,"-10.374               ","8.265               ","-0.783","3.146               ","null","null",456422,1,7,"bot","51.2000","116.4700","","","150040","427081","080614_201731","9.00","-138.70             ","-5.12","-19.72","38.09","-16.39","null","null","null","null","null","null","null","null",234791
"FT",476,"2008-06-14","95.4      ","-2.524","5.999","Brad Ausmus","110385","456027","Double","Called Strike","229.747   ","2184.179  ","32.3      ","5.2       ","6 ","Brad Ausmus doubles (6) on a ground ball to left fielder Johnny Damon.    Michael Bourn scores.  ","R ","R","R","HOU","NYY","S",7,4,1,1,2008,"-8.388                ","7.063               ","0.498","2.427               ","null","null",456422,1,7,"bot","51.2000","116.4700","","","150040","427081","080614_201825","11.16","-139.37             ","-6.28","-16.01","39.90","-18.62","null","null","null","null","null","null","null","null",234791
"CH",641,"2008-06-14","78.8      ","-2.182","5.449","Brad Ausmus","110385","469735","Flyout","Called Strike","243.154   ","1691.523  ","22.3      ","8.8       ","13","Brad Ausmus flies out to left fielder Johnny Damon.  ","R ","R","R","HOU","NYY","S",7,1,0,0,2008,"-9.106                ","4.553               ","-0.993","2.211               ","null","null",150324,2,9,"bot","58.2300","101.4100","","","150040","427081","080614_210238","5.34","-115.42             ","-1.53","-12.01","26.01","-26.10","null","null","null","null","null","null","null","null",234791
"FF",642,"2008-06-14","91.0      ","-1.81","5.117","Brad Ausmus","110385","469735","Flyout","Foul","208.057   ","1954.927  ","20.8      ","4.3       ","6 ","Brad Ausmus flies out to left fielder Johnny Damon.  ","R ","R","R","HOU","NYY","S",7,1,0,1,2008,"-4.814                ","8.99                ","0.399","2.558               ","null","null",150324,2,9,"bot","58.2300","101.4100","","","150040","427081","080614_210257","7.37","-133.17             ","-3.52","-8.44","34.92","-16.34","null","null","null","null","null","null","null","null",234791
"CH",645,"2008-06-14","79.2      ","-2.142","5.503","Brad Ausmus","110385","469735","Flyout","In play, out(s)","250.267   ","2065.927  ","27.6      ","9.2       ","4 ","Brad Ausmus flies out to left fielder Johnny Damon.  ","R ","R","R","HOU","NYY","X",7,1,2,2,2008,"-11.649               ","4.123               ","-0.525","2.481               ","null","null",150324,2,9,"bot","58.2300","101.4100","","","150040","427081","080614_210414","7.10","-115.97             ","-1.00","-15.55","25.77","-26.60","null","null","null","null","null","null","null","null",234791
"CH",644,"2008-06-14","80.3      ","-2.006","5.311","Brad Ausmus","110385","469735","Flyout","Ball In Dirt","248.110   ","2184.265  ","28.4      ","9.0       ","14","Brad Ausmus flies out to left fielder Johnny Damon.  ","R ","R","R","HOU","NYY","B",7,1,1,2,2008,"-11.897               ","4.726               ","0.585","-0.112              ","null","null",150324,2,9,"bot","58.2300","101.4100","","","150040","427081","080614_210343","9.52","-117.23             ","-6.94","-16.38","24.39","-25.59","null","null","null","null","null","null","null","null",234791
"FF",643,"2008-06-14","90.4      ","-1.957","5.178","Brad Ausmus","110385","469735","Flyout","Ball","226.818   ","1939.012  ","29.7      ","5.3       ","11","Brad Ausmus flies out to left fielder Johnny Damon.  ","R ","R","R","HOU","NYY","B",7,1,0,2,2008,"-7.357                ","6.862               ","-0.157","4.403               ","null","null",150324,2,9,"bot","58.2300","101.4100","","","150040","427081","080614_210321","7.16","-132.36             ","1.84","-12.90","31.35","-20.07","null","null","null","null","null","null","null","null",234791
"FF",138,"2008-06-13","94.4      ","-1.879","6.203","Brad Ausmus","110385","501955","Single","Called Strike","198.238   ","1766.465  ","12.3      ","3.8       ","2 ","Brad Ausmus singles on a soft line drive to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","S",8,3,0,0,2008,"-2.748                ","8.299               ","0.065","3.289               ","null","null","null",0,3,"bot","105.4200","118.4700","","","120691","427220","080613_194400","6.25","-138.18             ","-4.94","-5.27","33.30","-16.20","null","null","null","null","null","null","null","null",234776
"SL",139,"2008-06-13","87.0      ","-2.082","6.234","Brad Ausmus","110385","501955","Single","In play, no out","81.631    ","478.628   ","-8.5      ","8.4       ","5 ","Brad Ausmus singles on a soft line drive to center fielder Melky Cabrera.  ","R ","R","R","HOU","NYY","X",8,3,0,1,2008,"2.559                 ","-0.422              ","-0.146","2.599               ","null","null","null",0,3,"bot","105.4200","118.4700","","","120691","427220","080613_194420","4.02","-127.45             ","-2.56","4.16","29.08","-32.79","null","null","null","null","null","null","null","null",234776
"IN",255,"2008-06-13","69.7      ","-0.906","7.058","Brad Ausmus","110385","501955","Intent Walk","Intent Ball","179.500   ","1106.372  ","-4.1      ","9.6       ","12","Joba Chamberlain intentionally walks Brad Ausmus.  ","R ","R","R","HOU","NYY","B",0,0,1,1,2008,"0.065                 ","7.405               ","4.212","4.1                 ",421064,456422,"null",2,4,"bot","0.0000","0.0000","","","120691","427220","080613_201626","10.22","-101.70             ","0.19","0.07","18.15","-24.42","null","null","null","null","null","null","null","null",234776
"FF",250,"2008-06-13","96.8      ","-1.75","6.358","Brad Ausmus","110385","501955","Intent Walk","Ball","193.929   ","1778.565  ","13.2      ","3.3       ","11","Joba Chamberlain intentionally walks Brad Ausmus.  ","R ","R","R","HOU","NYY","B",0,0,0,1,2008,"-2.094                ","8.406               ","-1.272","5.078               ","null",421064,456422,2,4,"bot","0.0000","0.0000","","","120691","427220","080613_201546","2.08","-141.90             ","-0.81","-4.19","38.28","-15.29","null","null","null","null","null","null","null","null",234776
"FF",249,"2008-06-13","95.3      ","-1.895","6.291","Brad Ausmus","110385","501955","Intent Walk","Swinging Strike","197.680   ","2171.849  ","19.9      ","2.9       ","12","Joba Chamberlain intentionally walks Brad Ausmus.  ","R ","R","R","HOU","NYY","S",0,0,0,0,2008,"-3.232                ","10.101              ","0.154","4.042               ","null",421064,456422,2,4,"bot","0.0000","0.0000","","","120691","427220","080613_201517","6.79","-139.59             ","-3.96","-6.35","32.81","-12.26","null","null","null","null","null","null","null","null",234776
"IN",257,"2008-06-13","76.6      ","-0.996","6.976","Brad Ausmus","110385","501955","Intent Walk","Intent Ball","202.120   ","1442.747  ","4.7       ","7.2       ","12","Joba Chamberlain intentionally walks Brad Ausmus.  ","R ","R","R","HOU","NYY","B",0,0,3,1,2008,"-3.34                 ","8.157               ","4.518","4.441               ",421064,456422,"null",2,4,"bot","0.0000","0.0000","","","120691","427220","080613_201654","13.05","-111.51             ","-0.58","-4.18","21.37","-21.90","null","null","null","null","null","null","null","null",234776
"IN",256,"2008-06-13","76.3      ","-1.293","6.931","Brad Ausmus","110385","501955","Intent Walk","Intent Ball","214.386   ","1267.273  ","7.5       ","7.9       ","12","Joba Chamberlain intentionally walks Brad Ausmus.  ","R ","R","R","HOU","NYY","B",0,0,2,1,2008,"-4.421                ","6.4                 ","3.871","5.156               ",421064,456422,"null",2,4,"bot","0.0000","0.0000","","","120691","427220","080613_201640","12.55","-111.20             ","1.64","-5.49","21.61","-24.16","null","null","null","null","null","null","null","null",234776
"FF",385,"2008-06-13","93.2      ","-1.697","6.243","Brad Ausmus","110385","501955","Strikeout","Ball","178.641   ","1551.271  ","-2.1      ","4.0       ","11","Brad Ausmus called out on strikes.  ","R ","R","R","HOU","NYY","B",0,0,1,0,2008,"0.188                 ","7.86                ","-1.194","4.073               ","null",456422,"null",2,6,"bot","0.0000","0.0000","","","120691","427220","080613_205447","1.28","-136.64             ","-2.51","0.35","36.28","-17.57","null","null","null","null","null","null","null","null",234776
"FF",386,"2008-06-13","94.9      ","-1.724","6.13","Brad Ausmus","110385","501955","Strikeout","Foul","201.662   ","1756.058  ","15.3      ","3.9       ","2 ","Brad Ausmus called out on strikes.  ","R ","R","R","HOU","NYY","S",0,0,2,0,2008,"-3.193                ","8.0                 ","0.0","2.887               ","null",456422,"null",2,6,"bot","0.0000","0.0000","","","120691","427220","080613_205511","5.85","-138.89             ","-5.85","-6.21","32.51","-16.55","null","null","null","null","null","null","null","null",234776
"PO",380,"2008-06-13","81.2      ","-0.895","6.462","Brad Ausmus","110385","501955","Strikeout","Pitchout","172.636   ","1821.558  ","-15.0     ","5.6       ","12","Brad Ausmus called out on strikes.  ","R ","R","R","HOU","NYY","B",0,0,0,0,2008,"1.371                 ","10.552              ","5.528","3.03                ","null","null",456422,2,6,"bot","0.0000","0.0000","","","120691","427220","080613_205335","14.45","-118.16             ","-4.17","1.90","26.43","-17.46","null","null","null","null","null","null","null","null",234776
"FF",387,"2008-06-13","96.3      ","-1.5","6.231","Brad Ausmus","110385","501955","Strikeout","Called Strike","182.223   ","2155.760  ","-3.3      ","2.7       ","3 ","Brad Ausmus called out on strikes.  ","R ","R","R","HOU","NYY","S",0,0,2,1,2008,"-0.413                ","10.59               ","0.571","3.174               ","null",456422,"null",2,6,"bot","0.0000","0.0000","","","120691","427220","080613_205539","5.86","-140.91             ","-6.39","-0.81","38.23","-11.25","null","null","null","null","null","null","null","null",234776
"FF",391,"2008-06-13","97.1      ","-1.77","6.111","Brad Ausmus","110385","501955","Strikeout","Called Strike","200.257   ","1915.476  ","14.4      ","3.5       ","14","Brad Ausmus called out on strikes.  ","R ","R","R","HOU","NYY","S",0,0,2,2,2008,"-3.252                ","8.775               ","0.773","2.448               ","null","null","null",2,6,"bot","0.0000","0.0000","","","120691","427220","080613_205613","8.23","-141.96             ","-7.55","-6.49","39.23","-14.59","null","null","null","null","null","null","null","null",234776
"SI",571,"2008-06-12","93.8      ","-2.57","5.921","Brad Ausmus","110385","150407","Flyout","Called Strike","224.481   ","2218.959  ","33.4      ","4.7       ","3 ","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","S",8,1,1,0,2008,"-7.777                ","7.88                ","0.597","2.997               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153509","11.26","-137.01             ","-4.70","-14.68","32.18","-17.22","null","null","null","null","null","null","null","null",234760
"SI",573,"2008-06-12","95.7      ","-2.521","5.835","Brad Ausmus","110385","150407","Flyout","Foul","225.587   ","1973.207  ","28.1      ","4.7       ","12","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","S",8,1,2,1,2008,"-7.064                ","6.882               ","0.576","3.562               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153549","10.94","-139.84             ","-2.74","-13.59","39.96","-18.86","null","null","null","null","null","null","null","null",234760
"SI",570,"2008-06-12","95.1      ","-2.658","5.983","Brad Ausmus","110385","150407","Flyout","Ball","223.752   ","2305.861  ","36.1      ","4.5       ","12","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","B",8,1,0,0,2008,"-7.963                ","8.279               ","0.18","3.509               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153453","10.53","-139.02             ","-3.76","-15.28","36.81","-16.21","null","null","null","null","null","null","null","null",234760
"SI",572,"2008-06-12","94.5      ","-2.503","5.887","Brad Ausmus","110385","150407","Flyout","Ball","237.790   ","2508.020  ","39.0      ","5.7       ","12","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","B",8,1,1,1,2008,"-10.639               ","6.663               ","1.195","2.742               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153527","13.73","-137.79             ","-4.90","-20.16","34.81","-19.48","null","null","null","null","null","null","null","null",234760
"SI",574,"2008-06-12","95.2      ","-2.216","5.762","Brad Ausmus","110385","150407","Flyout","Ball","229.301   ","1963.347  ","27.6      ","5.1       ","14","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","B",8,1,2,2,2008,"-7.378                ","6.307               ","1.447","2.046               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153618","12.61","-138.97             ","-6.50","-14.26","34.53","-19.91","null","null","null","null","null","null","null","null",234760
"SI",576,"2008-06-12","94.3      ","-2.504","5.854","Brad Ausmus","110385","150407","Flyout","In play, out(s)","231.874   ","2506.739  ","41.0      ","5.3       ","2 ","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","X",8,1,3,2,2008,"-9.815                ","7.664               ","0.168","2.758               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153710","10.70","-137.74             ","-5.17","-18.72","32.60","-17.48","null","null","null","null","null","null","null","null",234760
"SI",575,"2008-06-12","95.6      ","-2.603","5.758","Brad Ausmus","110385","150407","Flyout","Foul","241.323   ","3239.167  ","51.1      ","6.4       ","14","Brad Ausmus flies out to center fielder Mike Cameron.  ","R ","R","R","HOU","MIL","S",8,1,3,2,2008,"-14.102               ","7.675               ","0.9","1.929               ","null","null","null",2,8,"bot","147.5900","65.2600","","","407576","482613","080612_153640","14.57","-139.32             ","-7.31","-27.29","35.79","-17.25","null","null","null","null","null","null","null","null",234760
"FF",125,"2008-06-10","92.5      ","-2.137","6.891","Brad Ausmus","110385","425528","Groundout","Foul","192.115   ","2127.034  ","9.9       ","3.3       ","12","Brad Ausmus grounds out, shortstop J.   Hardy to first baseman Prince Fielder.  ","R ","R","R","HOU","MIL","S",6,4,1,1,2008,"-2.286                ","10.608              ","0.039","3.298               ","null","null","null",1,2,"bot","108.4300","153.6100","","","116974","427026","080610_194151","6.56","-135.34             ","-7.12","-4.17","34.44","-12.77","null","null","null","null","null","null","null","null",234730
"FF",124,"2008-06-10","92.8      ","-2.107","6.863","Brad Ausmus","110385","425528","Groundout","Called Strike","202.834   ","2302.637  ","26.5      ","3.5       ","11","Brad Ausmus grounds out, shortstop J.   Hardy to first baseman Prince Fielder.  ","R ","R","R","HOU","MIL","S",6,4,1,0,2008,"-4.552                ","10.77               ","-0.717","3.171               ","null","null","null",1,2,"bot","108.4300","153.6100","","","116974","427026","080610_194133","5.27","-135.77             ","-7.52","-8.36","34.10","-12.31","null","null","null","null","null","null","null","null",234730
"FF",123,"2008-06-10","91.4      ","-2.243","6.803","Brad Ausmus","110385","425528","Groundout","Ball","194.092   ","2478.428  ","18.3      ","3.1       ","7 ","Brad Ausmus grounds out, shortstop J.   Hardy to first baseman Prince Fielder.  ","R ","R","R","HOU","MIL","B",6,4,0,0,2008,"-3.134                ","12.441              ","-0.577","1.765               ","null","null","null",1,2,"bot","108.4300","153.6100","","","116974","427026","080610_194119","5.42","-133.51             ","-11.26","-5.55","33.63","-10.05","null","null","null","null","null","null","null","null",234730
"SL",126,"2008-06-10","83.7      ","-2.257","6.583","Brad Ausmus","110385","425528","Groundout","In play, out(s)","99.609    ","358.398   ","-7.7      ","8.9       ","12","Brad Ausmus grounds out, shortstop J.   Hardy to first baseman Prince Fielder.  ","R ","R","R","HOU","MIL","X",6,4,1,2,2008,"1.988                 ","0.287               ","0.975","2.418               ","null","null","null",1,2,"bot","108.4300","153.6100","","","116974","427026","080610_194214","7.15","-122.47             ","-3.44","2.98","26.93","-31.67","null","null","null","null","null","null","null","null",234730
