Name,ID#
Brian Flynn,12027
Pedro Hernandez,4578
Curtis King,1006926
Bruce Sutter,1012743
Floyd Weaver,1013697
Claude Passeau,1010046
Sean White,5564
Jack Leiper,1007499
Roy Moore,1009126
Dennis Musgraves,1009404
Renie Martin,1008194
George Davies,1003031
Whitey Wistert,1014162
Jeff Austin,587
Jimmy Barthmaier,6292
John Morris,1009219
Pedro Viola,5971
Homer Hillebrand,1005815
Adam Dunn,319
Chuck Cary,1002027
Gordon Dillard,1003298
Carroll Sembera,1011740
Lum Davenport,1003019
Dennis O'Toole,1009896
Anthony Young,1014362
Harry Betts,1000932
Dave Wickersham,1013917
Sammy Stewart,1012528
Dustin Hermanson,195
Jack Dunn,1003573
Carmen Hill,1005809
Rick Adams,1000061
Alex Pearson,1010107
Daniel Winkler,12237
Mike Walters,1013589
William Brennan,1001393
Bobby Chouinard,1002204
Johnny Cooney,1002588
Herb Kelly,1006800
Elvin Ramirez,2247
Vincent Velasquez,11189
George Blackburn,1001015
Dusty Bergman,2643
Steve Dixon,1003334
Bill Irwin,1006277
Dominic Mulrenan,1009311
Al Eckert,1003658
Ira Townsend,1013146
Bill Whitrock,1013910
Dizzy Trout,1013196
Ray Hathaway,1005493
Mark Prior,301
Nate Cornejo,462
John Patterson,71
John Bale,864
Steve Busby,1001745
Andy Nelson,1009496
Tom Wilhelmsen,9975
John Henry Johnson,1006472
Augie Johns,1006421
Steve Frey,1004344
Woody Upchurch,1013287
Tom Butters,1001785
Dave Frost,1004376
Randy Bockus,1001110
Seth Greisinger,467
Guy Bush,1001752
Don Demola,1003197
Leon Pettit,1010252
Jason Szuminski,1881
Drake Britton,2868
Nolan Ryan,1011348
Bob McCrory,5924
Steve White,1013894
Scott Watkins,1013673
Pete Fries,1004360
Oscar Graham,1004932
Will Harris,3192
Cecil Perkins,1010191
Frank McIntyre,1008570
Buck Ewing,1003881
Bob Hall,1005237
Pop Williams,1014030
Kevin Chapman,11240
Josh Beckett,510
Pat Clements,1002339
Waldis Joaquin,6580
Jesus Delgado,3308
Kurt Ainsworth,1431
Dave Lemonds,1007519
Carlos Marmol,2790
Leo Fishel,1004092
Bill Sherdel,1011869
Masumi Kuwata,7782
Don Schulze,1011629
Al Schacht,1011503
Alex Konikowski,1007095
Jack Wadsworth,1013475
Bryan Hebson,1761
Larry Benton,1000855
Orlando Hernandez,823
Al Benton,1000853
Laurie Reis,1010818
Jack Powell,1010488
Francisco Rodriguez,6688
Marv Peasley,1010112
George Korince,1007113
Morrie Martin,1008184
Beryl Richmond,1010925
John Doran,1003407
Jim Henry,1005673
Joe Davenport,1003018
Fred Trautman,1013158
Cyclone Ryan,1011336
Zack Greinke,1943
Tommie Sisk,1012018
Ivan Nova,1994
Paul O'Neill,1009818
Bill James,1006343
Charlie Gorin,1004881
Stan Yerkes,1014340
Raul Valdes,1953
Cory Burns,6620
John Schappert,1011522
Freddie Burdette,1001661
Bill Dailey,1002928
Bill Phebus,1010271
Jeff Marquez,7456
Jim Davis,1003058
Barney McFadden,1008484
Kevin Millwood,106
Ryan Drese,379
Marc Wilkins,1013959
Pablo Torrealba,1013135
Kevin McGehee,1008514
Travis Baptist,1000521
Keith Garagozzo,1004488
Phil McCullough,1008438
Rene Gonzales,1004844
Evan Reed,1349
Monroe Mitchell,1009008
Chris Tillman,5279
Ralph Buxton,1001786
Luther Hackman,1155
Joselo Diaz,2057
Dave Gassner,3546
Jim Owens,1009923
Russ Meyer,1008833
Tommy Phelps,1665
Lee Smith,1012175
Frank Isbell,1006283
Ismael Valdez,1283
Jason Davis,1598
Al Jackson,1006288
Jesus Colome,1198
Chick Holmes,1005975
Jim Mains,1008000
Travis Bowyer,2653
Alan Newman,1009540
Rene Arocha,1000325
Clem Hausmann,1005503
Ron Blazier,1001067
Rip Coleman,1002432
Don Choate,1002202
Everett Stull,712
Italo Chelini,1002175
Garland Kiser,1006975
Odalis Perez,668
Matt Moore,1890
Chris Brock,130
Luke Walker,1013525
Don Gordon,1004873
Barney Mussill,1009410
Buttons Briggs,1001424
Jason Stanford,1763
Brandon Lyon,1312
Chick Smith,1012111
Gene Woodburn,1014210
Ed Edelen,1003665
Dana Eveland,5508
Paul Wachtel,1013464
Anthony Vasquez,6577
Scott Scudder,1011699
Tim Stoddard,1012556
Luis Quintana,1010617
Wesley Wright,5960
Sleeper Sullivan,1012711
Bob Miller,1008876
Larry French,1004338
Rich Hand,1005301
Steve Kent,1218
Woody Main,1008002
Brian Mallette,1460
Dick Donovan,1003395
Josh Osich,11528
Andy Sommerville,1012273
Ben Cardoni,1001940
Harley Grossman,1005087
Evan Crawford,7249
Carlos Muniz,5878
Ramon Tatis,1012840
Dave Gerard,1004624
Dave Swartzbaugh,1012765
Gene Harris,1005414
Bryan Clark,1002270
Darrin Jackson,1006296
Brad Hennessey,3720
John Fulgham,1004389
Daryl Patterson,1010059
Mike Rochford,1011090
Chad Cordero,1816
Mike Buddie,678
Jesse Fowler,1004271
Tommy Hughes,1006166
Toby Borland,511
Jason Gurka,8007
John Littlefield,1007665
Brian Johnson,14272
Harry Eells,1003695
Jim Gott,1004898
Tom Dowse,1003455
Chris Donnels,1396
Jeff Samardzija,3254
Jason Standridge,1229
Jorge Lopez,14527
Shane Loux,1613
Mike Jones,1006576
Tommy Atkins,1000354
Archie Campbell,1001872
Augie Prudhomme,1010549
Leon Roberts,1011040
Marty Janzen,1006362
Joe Grzenda,1005112
Mark Leiter,1007501
Derek Bell,1000801
Steve Soderstrom,1012261
Lefty Thomas,1012984
Pat Murray,1009395
Jorge Sosa,1228
Tom Fordham,1004222
Brian Fuentes,429
Joe McDermott,1008445
Lance Dickson,1003281
Bill Caudill,1002088
Andrew Miller,6785
Pea Ridge Day,1003098
Dixie Walker,1013511
Chin-hui Tsao,1776
John Foley,1004196
Pete Munro,1546
Dan Murphy,1009356
Al Severinsen,1011760
Bert Kuczynski,1007198
Jim Wright,1014284
T.J. Beam,6101
Mike Meola,1008770
Johnny Grodzicki,1005077
John Flinn,1004161
Darryl Kile,1163
John Bogart,1001119
Jim Field,1004028
Chief Youngblood,1014366
Ted Kleinhans,1006996
A.J. Ramos,8350
Jordan De Jong,4329
Alfredo Aceves,5164
Robinson Tejeda,2575
Chris Demaria,4361
Mike Naymick,1009471
Matt Ruebel,1011289
Joe Dawley,1632
Alex Kellner,1006785
Terry Mathews,1008241
Danny Boone,1001185
Neal Musser,2727
Casey Fien,3926
Don Elston,1003759
Benj Sampson,1011397
Joey McLaughlin,1008614
Charlie Morton,1009231
Chuck Locke,1007689
Ed Albrecht,1000107
Tom Seats,1011707
Lance Pendleton,4214
Hal Neubauer,1009521
Dave Foutz,1004266
Mark Gardner,1004529
 O'Rourke,1009836
Kid Durbin,1003585
Roger Deago,1705
Ryan Verdugo,9154
Frank Wayenberg,1013689
John Shearon,1011839
Tom Hurd,1006217
Bob Ewing,1003880
Rube Foster,1004259
Ed Carroll,1002001
Sandy Burk,1001695
Ross Detwiler,2859
Tom Rogers,1011139
Dane de la Rosa,10095
Fred Sherry,1011882
Mike Venafro,943
Carl Lindquist,1007624
Lefty Sloat,1012068
Ed Murphy,1009360
Brendan Donnelly,1441
Joe Presko,1010522
Jason Hirsh,6293
Rafael Perez,4078
Carlton Loewer,1713
Steve Carlton,1001964
George Wheeler,1013835
Frank Griffith,1005041
John Graff,1004919
Fred Scherman,1011554
Ambiorix Burgos,3246
Jumbo Schoeneck,1011599
Jailen Peguero,2913
Cal Koonce,1007101
Charlie Boardman,1001101
Gordie Sundin,1012725
Mike Birkbeck,1000981
Larry Demery,1003192
David Ross,1551
Pete Burnside,1001718
Bob Fallon,1003915
John Keefe,1006742
Mark J. Johnson,1006485
Matt Marksberry,15089
Chris Saenz,1913
Steve Gerkin,1004634
Doug Taitt,1012811
Ralph Bell,1000820
Frank Sexton,1011772
Andy Good,1690
Tim Conroy,1002543
Kevin Stanfield,1012399
Mike Trombley,758
Kid Baldwin,1000482
Scott Maine,885
Stefan Wever,1013819
Brett Campbell,6842
Steve Peters,1010241
Roy Bruner,1001593
Allen Watson,1013675
Zane Smith,1012218
Charlie Wagner,1013480
Tony Zych,12876
Red Booles,1001182
Sam Frock,1004372
Terry Felton,1003979
Phil Reccius,1010747
Hardin Barry,1000615
Jack McMahan,1008631
Charlie Cady,1001812
Brett Sinkbeil,9364
Syl Johnson,1006505
Sherman Edwards,1003693
Danny Darwin,1002996
Jack Faszholz,1003956
Harry Jordan,1006608
Steve Engel,1003778
Paul Kardow,1006698
Jim Britton,1001451
Nicholas Goody,13685
Jeff Carter,1002017
Harry Fisher,1004089
Adrian Hernandez,1504
Ed Stratton,1012601
Sandy McDougal,1008472
Art Thompson,1013001
Andy Larkin,1007345
Justin Wayne,803
Brandon Morrow,9346
Marty O'Toole,1009898
George Witt,1014172
Charlie Sullivan,1012686
Tyler Olson,14741
Lou Lombardo,1007719
Jack Urban,1013297
Red Schillings,1011561
Larry Twitchell,1013243
Jack Kramer,1007137
Ed Wineapple,1014123
Clint Robinson,6908
Duke Gillespie,1004712
Eddie Ainsmith,1000092
Ed Roebuck,1011118
Jeff Heathcock,1005561
Bill Wolfe,1014186
Mike Pazik,1010097
Chris Mears,1756
Cody Ross,1760
Mace Brown,1001541
Carlos Valdez,1013310
Jeff Kubenka,1007189
Kyle Davies,3642
Tim Redding,573
Rafael Roque,1011191
Gene Brabender,1001293
Rich DeLucia,1003185
Joe Brown,1001531
James McDonald,5523
Gil Hatfield,1005490
Tim Davis,1003082
Carl Holling,1005958
Luis Atilano,3802
Jerry Nielsen,1009584
Bill Haywood,1005536
Greg Mathews,1008237
Bill Johnson,1006427
Rafael Vasquez,1013375
Bill Sullivan,1012682
Sean DePaula,377
Reggie Ritter,1010994
Mike Pelfrey,5203
Matt Magill,3950
Joe Knight,1007040
Ed Cole,1002415
Hub Pernoll,1010200
Rube Fischer,1004071
Steve Colyer,1678
Chief Chouneau,1002206
Merlin Nippert,1009603
Chet Carmichael,1001970
Nick Cullop,1002865
Abe Johnson,1006416
Andy Cook,1002564
Roger Erickson,1003812
Kenneth Roberts,10938
Mike Cather,1002082
Kendry Flores,12118
Brooks Kieschnick,389
Joe Krakauskas,1007134
Steve Renko,1010835
Dale Willis,1013985
Ray Richmond,1010929
Don Carman,1001967
Blake Wood,1345
Brian Schmack,1809
John Mabry,1381
Bert Campaneris,1001868
John Pawlowski,1010089
Ralph Garcia,1004510
Ryan Rowland-Smith,3245
Joel Peralta,2332
Red Webb,1013712
Stew Bowers,1001255
Robert Coello,1149
Rafael Medina,1008716
Mike Hinckley,3769
Harry Staley,1012389
Benn Karr,1006708
Dave Kingman,1006939
Gordie Pladson,1010383
John Miller,1008907
Mike Judd,1006639
Rollie Fingers,1004051
Bock Baker,1000444
Tom Thobe,1012960
Ed Figueroa,1004037
Jack Coombs,1002583
Thad Weber,8036
Abe Bowman,1001263
Chris Oxspring,7232
Rusty Yarnall,1014323
Lou Koupal,1007126
Jason Bergmann,4640
Earl Johnson,1006450
Barry Raziano,1010735
John Lackey,1507
John Henry,1005674
Don Welchel,1013752
Jacob Lindgren,16215
Vic Aldridge,1000118
Don Bradey,1001297
Alex Sanchez,1011405
Rip Vowinkel,1013459
Jose Oquendo,1009827
Arnie Munoz,2111
Al Levine,20
Harry Felix,1003973
Luis David Perdomo,14682
Bill Krueger,1007175
Johnny Broaca,1001453
Joe Saunders,4366
Dan Neumeier,1009523
Jim Park,1010011
Frank Selman,1011738
Wally Wolf,1014198
Justin Brunette,1001592
Arquimedes Caminero,8992
Craig Skok,1012041
Jack Knight,1007039
Red Embree,1003763
Dennis Powell,1010484
Don Shaw,1011820
Gary Ignasiak,1006253
Denny Stark,452
Walt Kellner,1006786
Dixie McArthur,1008329
Dick Pole,1010418
Duaner Sanchez,1518
Andrew Heaney,15423
Mike Schwabe,1011659
George McConnell,1008406
Herman Starrette,1012434
Jose Cano,1001917
Curtis Partch,1333
Jack Salveson,1011390
Stan Baumgartner,1000690
Ralph Lumenti,1007829
Bobo Holloman,1005963
Jesse Hickman,1005775
Farmer Vaughn,1013381
Chris Fulmer,1004401
Jake Elmore,7290
Marcus Stroman,13431
Rich Folkers,1004203
Allen Sothoron,1012288
Steve Baker,1000467
Hank Hulvey,1006178
Ben Howard,1452
Carl East,1003637
Wayne Nordhagen,1009626
Kyle Waldrop,7513
George Woodend,1014214
Ed Pierce,1010327
Jeff Pico,1010320
Madison Bumgarner,5524
Jae Kuk Ryu,8228
Phil Huffman,1006146
Ray Kolp,1007088
Yordano Ventura,11855
John Cahill,1001818
Jim Maloney,1008039
Gorman Heimueller,1005592
Marino Pieretti,1010334
Hank Fischer,1004068
Tim Drew,380
Granny Hamner,1005286
Dave Cole,1002413
Mike Thurman,852
Chad Qualls,2170
Jonathan Pettibone,7106
Chris Mabeus,1892
Mel Queen,1010591
Art Herring,1005726
Sam Mejias,1008742
Mel Rojas,1011153
Ken Edenfield,1003669
Ralph Glaze,1004762
Gary Taylor,1012872
Steve Rachunok,1010627
Neal Heaton,1005568
Bronson Heflin,1005580
Art Quirk,1010620
Brandon Workman,11428
Howard McGraner,1008541
Hal Kleine,1006992
Doc Waldbauer,1013503
Brian Matusz,2646
Dan Kolb,1257
Hal Stowe,1012589
Craig Anderson,1000221
Odie Porter,1010457
Dave Borkowski,2002
Alex Hardy,1005348
Lee Wheat,1013825
Frank Killen,1006904
Mark Brandenburg,1001350
Jim Bivin,1001002
Dyar Miller,1008889
J.J. Putz,1795
Josh Wall,4436
Michael Cuddyer,1534
Yu Darvish,13074
Danny Frisella,1004365
Irv Young,1014380
Ryan Hawblitzel,1005508
Ray Jarvis,1006364
Harry Smythe,1012224
Bruno Haas,1005169
Herb Hash,1005474
Hank Webb,1013710
Tom Ford,1004225
Doc Medich,1008714
Jack O'Connor,1009714
Charlie Gray,1004964
J.D. Martin,3685
Tom Lanning,1007330
Mayckol Guaipe,11663
Red Long,1007738
Frosty Thomas,1012974
Andre Rienzo,3507
Lou Tost,1013139
Jack Theis,1012948
Lou Marone,1008117
Larry Colton,1002475
Foghorn Bradley,1001305
Bill Day,1003094
Ubaldo Jimenez,3374
Tommy Tucker,1013213
Charlie Emig,1003768
Stump Wiedman,1013926
Brandon Cunniff,11509
Carl Thomas,1012968
Mark Fidrych,1004023
John Verhoeven,1013414
Jim Corsi,1002644
Willie Mueller,1009285
Byung-Hyun Kim,61
Bill Bevens,1000937
Atley Donald,1003376
Tip O'Neill,1009821
Bill Bradford,1001298
Fred Herbert,1005683
Otto Rettig,1010848
Sam Fletcher,1004154
Bud Teachout,1012897
Wilking Rodriguez,8801
Justin De Fratus,4955
Danny Rios,1010975
Rick Porcello,2717
Pete Schourek,1011608
Doc Sechrist,1011711
Hank Aguirre,1000087
Kirby White,1013883
Bill Humphrey,1006183
Rob Dibble,1003269
Clarence Fisher,1004082
Chang-Yong Lim,14445
Jake Boultes,1001236
Zach Clark,9189
Henry Fox,1004277
Bob Cooney,1002585
Jeff Tabaka,1012802
Bill Sweeney,1012770
Elmer Singleton,1012009
Jim Bibby,1000945
Pete Daglia,1002922
Marcus Jones,1006575
Bob Conley,1002505
Frank Owen,1009916
Louis Drucke,1003512
Andy Pettitte,840
John Morlan,1009191
Willie Ludolph,1007814
Justin Marks,10265
Tom Lee,1007469
Charlie Householder,1006054
Matt Fox,7320
Ed Chandler,1002132
Ed Barnowski,1000583
Gary Blaylock,1001065
Maikel Cleto,5529
Butch Metzger,1008811
Adam Eaton,1029
Allen Conkwright,1002503
Andy Ashby,637
Dan Perkins,1010194
Bob Black,1001005
Trey Moore,1009130
Jim Gardner,1004527
Kim Seaman,1011702
Bob Caruthers,1002026
Kevin Appier,3
Phil Stremmel,1012610
Jay Ritchie,1010988
Charlie Rhodes,1010883
Sun-Woo Kim,197
Jeff Holly,1005968
Tom Burns,1001720
Roy Henshaw,1005678
Mike Kinnunen,1006948
Dave McNally,1008655
Don Cooper,1002594
Randy Flores,1446
Lester Oliveros,9167
George Hogan,1005920
Tod Brynan,1001611
Don Rudolph,1011285
Ray Caldwell,1001832
John Hall,1005254
Gaylord Perry,1010210
John Axford,9059
Joe Houser,1006061
Frank LaManna,1007269
Joe Fontenot,1004206
Charlie Wiedemeyer,1013924
Jack Fifield,1004033
Sean Lowe,994
Ray Newman,1009544
George Hockette,1005876
Carlos Hernandez,560
Ollie Johns,1006488
Jeff Zaske,1014421
Scott Atchison,2642
Dick Cogan,1002394
Josh Rupe,7206
Ted Cather,1002083
Jim York,1014351
Andy Messersmith,1008799
Charlie Heard,1005549
Bob Hartman,1005452
Larry McKeon,1008596
Gary Mielke,1008847
Bill Upton,1013294
Frank Lamanske,1007268
Vince Gonzales,1004846
Wedo Martini,1008202
Jose Ramirez,10171
Fred Underwood,1013279
Al Gerheauser,1004632
Doc Ozmer,1009930
Harry Kinzy,1006955
Hal Manders,1008053
Dave Heaverlo,1005569
Rafael Rodriguez,6417
Roberto Novoa,2217
Dallas Braden,8099
Chris Lambert,8047
Carlisle Littlejohn,1007659
Del Howard,1006076
Joey Jay,1006373
Zak Shinall,1011899
Barry Lersch,1007555
John Caneira,1001912
Carl Cashion,1002042
Tom Johnson,1006508
Andy Dunning,1003571
Don Eddy,1003663
Jeff Little,1007664
Buster Ross,1011223
Dolan Nichols,1009560
John Noriega,1009629
Kazuo Fukumori,3288
Danny Clay,1002327
Si Johnson,1006502
Herb Hutson,1006242
Ralph McCabe,1008350
Mellie Wolfgang,1014194
Art Nehf,1009485
Memo Luna,1007833
Kevin Mulvey,6947
Len Swormstedt,1012797
Hank McDonald,1008458
Bob Babcock,1000394
Julio Machado,1007907
Carmen Pignatiello,3088
Cesar Tovar,1013142
Tom Hilgendorf,1005806
Charlie Devens,1003241
Jim Cudworth,1002850
Davey Dunkle,1003564
Scott Schoeneweis,33
Bob Hendley,1005637
Heath Haynes,1005533
Drew VerHagen,13424
J.B. Young,1014381
Brett Hinchliffe,1005840
Brian Bowles,1290
Ben Dyer,1003612
Yhonathan Barrios,11166
Chris Bushing,1001753
Bernie Walter,1013582
Mike Capel,1001925
Rick Kreuger,1007162
Chubby Dean,1003105
Don Rowe,1011253
Craig Dingman,318
Cris Carpenter,1001978
David Moraga,1009137
Jack Jenkins,1006389
Jocko Flynn,1004186
Ed Stauffer,1012441
Brandon Claussen,814
Al Schulz,1011623
Shawn Hillegas,1005818
Hugh East,1003645
Carlos Reyes,1721
Huston Street,8258
Joe Adams,1000055
Verle Tiefenthaler,1013058
Will Koenigsmark,1007078
Brad Holman,1005970
Chad Hutchinson,1006236
Warren Hacker,1005182
Joe Strong,1012630
Merle Settlemire,1011758
Al Cicotte,1002235
Scott Nielsen,1009586
Jim McCormick,1008416
Hal Kime,1006917
John Campbell,1001884
Matt Grott,1005097
Jason Marquis,105
Mitchell Harris,4530
John LaRose,1007357
Mike Corcoran,1002619
Jim Dunn,1003574
Brian Gordon,2374
Jack Neagle,1009472
Tex Neuer,1009522
Howie Gregory,1005024
Charlie Case,1002032
Earl Hamilton,1005273
Bob Patterson,1010055
Paul Zahniser,1014411
Bert Sincock,1012005
Harry Fanwell,1003927
Milt Hill,1005831
Rick DeHart,1723
Chuck Porter,1010448
Blas Minor,1008982
Gary Buckels,1001619
Jerry Garvin,1004558
Bill Burdick,1001663
George Cappuzzello,1001927
Mike O'Rourke,1009842
Reese Diggs,1003294
Brett Bochy,11867
Harry McCormick,1008414
Jim Turner,1013229
Keyvius Sampson,10039
Jeremy Bonderman,1667
Bryan Oelkers,1009736
Jon Warden,1013610
John Baker,4756
Onan Masaoka,1008209
Frank Arellanes,1000297
Benito Baez,1000408
Pat Combs,1002480
Don Minnick,1008981
Rube Waddell,1013467
Brian Anderson,44
Vance Page,1009957
Bill Hoffman,1005901
Al Spalding,1012300
Jeff Bennett,1903
Sean Gilmartin,12781
Gio Gonzalez,7448
Roberto Ramirez,1010674
John Davis,1003062
Lary Sorensen,1012279
George Zuverink,1014466
Mauro Gozzo,1004906
Mitch Talbot,4961
Yohan Flande,5057
Dorn Taylor,1012866
Heathcliff Slocumb,1012069
Tommy Kahnle,11384
Rick Anderson,1000240
Chris Eddy,1003662
Mike Mimbs,1008970
Mike Ryba,1011351
George Payne,1010093
Jeff Hamilton,1005275
Marty Decker,1003128
Park Swartzel,1012768
Erik Johnson,12520
Danny Hoffman,1005902
Eddie O'Brien,1009690
Nefi Ogando,12253
Paul Spoljaric,1012349
Hector Ramirez,1010669
Claude Elliott,1003735
Matt Roney,1670
Bill Cooney,1002584
Ed Conley,1002506
Happy Finneran,1004057
Al Gould,1004900
Nick Willhite,1013967
Frank Dimichele,1003313
Bob Mabe,1007896
Matt Wagner,1013489
Jackson Todd,1013096
Charley Schanz,1011520
Shawn Tolleson,10481
Pat Caraway,1001933
Leo Dickerman,1003275
Al Veigel,1013394
Hyun-Jin Ryu,14444
Jack Horner,1006027
Preston Claiborne,10500
Sammy Gervacio,5127
Bill Hoffer,1005899
Chris Volstad,9901
Bill Faul,1003957
Dick Welteroth,1013774
John Roper,1011189
Mickey Scott,1011690
John Perkovich,1010196
Billy Serad,1011751
Larry Yellen,1014337
Maury Kent,1006853
Harry Gumbert,1005141
Daniel Corcino,9266
Will White,1013897
Derek Thompson,2126
Mike Johnson,1006487
Charlie Barnabe,1000557
Hiker Moran,1009150
Ted Odenwald,1009725
Roman Colon,2242
Jim Poole,1010435
Clayton Kershaw,2036
Shadow Pyle,1010584
Donnie Moore,1009102
Mike Smithson,1012181
Cesar Ramos,3357
Jeff Locke,2929
Gary Lance,1007288
Marty Lang,1007321
John Cummings,1002874
Bill Risley,1010986
Bob Brown,1001495
Dummy Taylor,1012867
Jay Witasick,1138
Mike Mattimore,1008263
Al Pratt,1010511
Ben Flowers,1004173
Nick Tepesch,11716
Fernando Arroyo,1000327
Tim Fortugno,1004240
Ed Eiteljorge,1003720
Bob Ojeda,1009756
Roger Bresnahan,1001396
Brandon Duckworth,954
Herb Brett,1001401
Gilberto Rondon,1011180
Leon Hooten,1006004
Cot Deal,1003101
Rube Manning,1008069
Stover McIlwain,1008568
Garland Braxton,1001368
Joe Skalski,1012030
Kevin Frederick,1536
Denny McLain,1008603
Jimmy Rogers,1011134
Luis DeLeon,1003169
Danny Friend,1004356
Pete Standridge,1012397
Bill MacDonald,1007899
Hector Santiago,4026
Saul Rogovin,1011143
Jesse Carlson,4391
Zach Crouch,1002817
Shawn Hill,1882
Ryan Hancock,1005296
Dave Von Ohlen,1013454
Robbie Beckett,1000750
Victor Cruz,1002845
Hal Schumacher,1011648
Mark Williamson,1014022
Dave LaPoint,1007338
Emilio Palmero,1009972
Jim Hunter,1006203
Louis Coleman,9720
Jerry Conway,1002554
Lafayette Currence,1002887
Babe Birrer,1000984
Jeff Stember,1012478
Phil Klein,12675
Vic Keen,1006756
Danny Patterson,485
Chris Booker,2039
Harrison Peppers,1010172
Damian Moss,107
Jack Rowan,1011250
Brian Kingman,1006938
Randy Stein,1012471
John Valentine,1013329
Jack McDowell,1008473
Roger Slagle,1012050
Roger Salkeld,1011384
Greg Jones,1782
Jeff Pfeffer,1010264
Jack Killilay,1006909
Hisashi Iwakuma,13048
Hub Perdue,1010178
Osiris Matos,4100
Travis Driskill,134
Bill Garfield,1004533
Tom Glass,1004758
Vito Valentinetti,1013330
Monty Montgomery,1009072
Joe Cascarella,1002031
Jeff Fassero,279
Joe Hesketh,1005747
Don O'Riley,1009833
George Cobb,1002375
Charlie Petty,1010256
Daniel Garibay,1004536
Dale Jones,1006545
Jose Dominguez,11571
Bob Reynolds,1010863
Al Autry,1000375
Dave Mlicki,569
Dummy Deegan,1003134
Ron Law,1007401
Bob Priddy,1010532
Emmett O'Neill,1009807
Martin Malone,1008042
Bobby Lowe,1007786
Bob Weiland,1013735
Fred Dunlap,1003566
Roy Witherup,1014165
Stan Perzanowski,1010218
Jon Ratliff,1010711
Jim Brewer,1001406
Billy Campbell,1001873
Jeff Williams,674
Clay Bryant,1001603
Ray Harrell,1005390
Richie Barker,1000548
Ross Powell,1010496
Vinnie Chulk,1838
Curt Simmons,1011980
Eric Eckenstahler,1600
Lance Clemons,1002343
Emmett Bowles,1001259
Windy McCall,1008359
Brandon Medders,8604
Ray Pierce,1010332
Mark Langston,1007323
George McMullen,1008647
Garrett Olson,9889
Blaine Hardy,6499
Kevin Tolar,1009
Brian Williams,1013978
Homer Bailey,8362
Bill Daley,1002941
Terry Moore,1009128
Dick Rusteck,1011325
Cy Blanton,1001055
Julio Mateo,1087
Joe Edelen,1003666
John Holdzkom,9392
Dave Thies,1012956
Ed Hendricks,1005640
Lefty Lorenzen,1007762
Tim Wood,3775
King Kelly,1006806
Ricardo Rodriguez,1585
Al Klawitter,1006988
Brian Moehler,480
Asa Brainard,1001334
Kevin Pickford,1473
Howard Bailey,1000425
Bobby Veach,1013388
Victor Garate,4036
Bill Sayles,1011483
Wiley Piatt,1010305
Elmer Sexauer,1011770
Ken Johnson,1006476
Mark Eichhorn,1003712
Ron Romanick,1011168
Matt Williams,1014023
Kid Camp,1001898
Curly Ogden,1009742
Win Noyes,1009656
C.C. Lee,5177
Garrett Jones,2714
Walt Doane,1003337
Mark Souza,1012294
James Pazos,13323
Clay Smith,1012115
Jamie Arnold,1000319
Willis Roberts,167
Ed Fuller,1004391
Hugh Bedient,1000764
Jake Odorizzi,6397
Gil Heredia,1005686
William Coon,1002590
John Dopson,1003404
Hersh Freeman,1004319
Marvin Freeman,1004326
Gus McGinnis,1008525
Jerry Casale,1002029
Jaime Garcia,8137
Mike Neu,1685
John Goodell,1004853
Dan Adams,1000048
Joe Shaute,1011813
Jack Scheible,1011540
George Dickerson,1003273
Mark Corey,870
Cliff Garrison,1004549
T.R. Bryden,1001609
Larry Maxie,1008284
Erik Hanson,1005333
Buddy Boshers,8490
Steve Wapnick,1013601
Steve Falteisek,1003919
Burleigh Grimes,1005061
Greg Bargar,1000540
Jack Katoll,1006712
Mark Melancon,4264
Johnny Vander Meer,1013350
Germany Schaefer,1011506
Schoolboy Rowe,1011259
Justin Freeman,7568
David Rollins,11928
Tom Phillips,1010299
Taylor Jungmann,13119
Donnie Veal,4741
Elmer Stricklett,1012614
Tom Lipp,1007646
Jon Meloan,3355
Jim Ollom,1009783
Gibson Alba,1000100
Jay Buente,9494
Mark Davis,1003067
Tom Earley,1003629
Jim Shellenback,1011859
Craig Kusick,1007219
Art Loudell,1007765
Alex Meyer,12833
Luis Avilan,2882
Jesse Foppert,1688
Dick Burns,1001705
Fautino De Los Santos,5841
John Stuper,1012652
Steve Gajkowski,1004438
Steve Roser,1011220
George Beck,1000753
Eric Erickson,1003806
Brad Hogg,1005928
Brad Boxberger,10133
Chad Jenkins,10326
Bob Ayrault,1000389
Mike Corkins,1002630
Bobby Livingston,3876
Tom Phoebus,1010301
Neal Cotts,1797
Dave Smith,1012118
Lynn Brenton,1001394
Jeff Bittiger,1001000
Lindy McDaniel,1008441
Hector Ambriz,559
Rick Camp,1001901
John Thornton,1013038
Hank Morrison,1009208
Fuller Thompson,1013009
Lefty Sullivan,1012704
Frank Papish,1009985
Kirk McCaskill,1008382
Dan Pfister,1010267
Robert Stephenson,13594
Walt Whittaker,1013914
Erwin Renfer,1010829
B.J. Ryan,168
Bill Kirk,1006966
Vern Law,1007410
George Bradley,1001307
Tim Byrdak,1995
Wes Whisler,8023
Brent Billingsley,1000967
Erv Dusak,1003600
David Cortes,1798
Harry Wilhelm,1013944
Dan Morogiello,1009195
Bobby Bonilla,1001168
Bobby Sprowl,1012367
Seth Rosin,10606
Ryan Kelly,4858
Bobby Moore,1009094
Tommy Hanson,9129
Alex Remneas,1010826
Michael Stutes,6550
Marc Hall,1005256
Dennys Reyes,444
Roger Pavlik,1010087
Hilly Flitcraft,1004163
